SiteName	ProductName	PeriodName	ScenarioID	ScenarioStepNumber	TargetServiceLevel	OptimizedAverageServiceLevel	ServiceType	SafetyStock	ExtraSafetyStock	USFSafetyStock	TotalSafetyStock	SafetyStockDOS	SafetyStockCost	Coverage	DemandMean	DemandStdDev	DemandClass	SourceName	DestinationName	BOMName	Mode	ServiceTime	ImmediateLeadTime	MaxLeadTime	BatchSize	RecommendedPolicy	PolicyParameter1	PolicyParameter2	ExpectedType1Service	ExpectedType2Service	ExpectedType3Service	LeadTimeDemandDistribution	LeadTimeDemandMean	LeadTimeDemandStdDev	AverageBackorders	AverageInventory	AverageOrderQty	SourcingType	RQPolicyParam1	RQPolicyParam2	BSPolicyParam1	BSPolicyParam2	sSPolicyParam1	sSPolicyParam2	TSPolicyParam1	TSPolicyParam2	SafetyStockValue	ProductSet	CycleStock	CycleStockCost	WorkInProgressInventory	WorkInProgressInventoryCost	IncomingInTransitInventory	IncomingInTransitInventoryCost	TotalInventory	TotalInventoryCost	TotalInventoryValue	Status	SubModelID
Plant1	000002	PERIOD_008	0	1	0.95000	0.00000	Type1	1729.00000	8271.00000	0.00000	10000.00000	27.90530	1528.76712	11.00000	358.35484	316.93107	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	5671.00000	1.00000	0.95001		0.95006	Normal	3941.90323	1051.14144	21.93092	1751.52770	462.87503	Single	5671.00000	1.00000	5672.00000		5671.00000	5672.00000	0	0	150000.00000	1	0.50000	0.07644	1791.77419	273.92055	0.00000	0.00000	11792.27419	1802.76411	176884.11290	Success	8
Plant1	Raw_03	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1552.87097	1373.36797	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	2005.79172	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04586	0.00000	0.00000	1110.30274	33.94789	1111.80274	33.99375	3335.40823	Success	8
Plant1	000003	PERIOD_008	0	1	0.95000	0.00000	Type1	2306.00000	7694.00000	0.00000	10000.00000	20.92898	2038.35616	11.00000	477.80645	422.57476	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	7561.00000	1.00000	0.94999		0.95002	Normal	5255.87097	1401.52193	29.26621	2334.89524	617.16669	Single	7561.00000	1.00000	7562.00000		7561.00000	7562.00000	0	0	200000.00000	1	0.50000	0.10192	2389.03226	486.96986	0.00000	0.00000	12389.53226	2525.42795	247790.64516	Success	8
Raw Material Supplier	Raw_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	716.70968	633.86214	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	925.75001	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	0.00000	0.00000	0.50000	0.01019	1.00000	Success	8
Raw Material Supplier	Raw_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	597.25806	528.21845	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	771.45835	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	8
Raw Material Supplier	Raw_03	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1552.87097	1373.36797	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	2005.79167	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01529	0.00000	0.00000	0.00000	0.00000	0.50000	0.01529	1.50000	Success	8
Filling Plant	Bulk_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	9
DC_1	FG_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.33333	18.25742	ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	3.33333	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	1.27778	1.26027	1.77778	1.75342	177.77778	Skipped	9
DC_4	FG_02	PERIOD_009	0	1	0.95000	0.00000	Type1	135.00000	0.00000	0.00000	135.00000	2.84410	159.78082	1.00000	47.46667	65.72289	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	182.00000	183.00000	0.95041		0.95073	Mixture of Distributions	47.46667	66.61376	4.02241	139.05575	101.71452	Single	182.00000	1.00000	183.00000		182.00000	183.00000	0	0	16200.00000	1	0.50000	0.59178	0.00000	0.00000	20.80622	24.62545	156.30622	184.99805	18756.74667	Success	9
DC_1	FG_02	PERIOD_009	0	1	0.95000	0.00000	Type1	105.00000	0.00000	0.00000	105.00000	2.23563	124.27397	1.00000	46.96667	50.38027	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	151.00000	152.00000	0.95067		0.95112	Mixture of Distributions	46.96667	51.51305	2.65693	107.19027	82.88235	Single	151.00000	1.00000	152.00000		151.00000	152.00000	0	0	12600.00000	1	0.50000	0.59178	0.00000	0.00000	18.00389	21.30871	123.50389	146.17447	14820.46667	Success	9
DC_6	FG_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.66667	36.51484	ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	6.66667	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	1.42500	1.40548	1.92500	1.89863	192.50000	Skipped	9
DC_6	FG_02	PERIOD_009	0	1	0.95000	0.00000	Type1	74.00000	0.00000	0.00000	74.00000	3.02865	87.58356	1.00000	24.43333	36.14786	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	98.00000	99.00000	0.95031		0.95087	Mixture of Distributions	24.43333	36.57739	2.29348	76.36015	61.08336	Single	98.00000	1.00000	99.00000		98.00000	99.00000	0	0	8880.00000	1	0.50000	0.59178	0.00000	0.00000	5.22263	6.18130	79.72263	94.35664	9566.71500	Success	9
DC_4	FG_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16.66667	64.77193	ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	16.66667	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	7.30556	7.20548	7.80556	7.69863	780.55556	Skipped	9
Plant2	Bulk_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	9
Plant2	000001	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	291.06667	331.65114	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	379.99871	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.14795	0.00000	0.00000	210.29567	20.74149	211.79567	20.88944	2117.95667	Success	9
Plant2	000002	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	436.60000	497.47671	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	569.78388	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22192	0.00000	0.00000	315.44350	46.66835	316.94350	46.89027	4754.15250	Success	9
Plant2	000003	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	582.13333	663.30228	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	759.58384	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.29589	0.00000	0.00000	420.59133	82.96596	422.09133	83.26185	8441.82667	Success	9
Filling Plant	FG_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	26.66667	86.83450	Slow-HighlyVariable					31.00000	0.00000	42.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	266.66667	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	133.33333	131.50685	0.00000	0.00000	133.83333	132.00000	13383.33333	Success	9
Filling Plant	FG_02	PERIOD_009	0	1	0.95000	0.00000	Type1	1039.00000	0.00000	0.00000	1039.00000	8.74089	1229.72055	31.00000	118.86667	110.01026	Smooth						10.00000	42.00000	1.00000	R,Q	4724.00000	1.00000	0.95010		0.95018	Normal	3684.86667	631.37523	13.13609	1052.76942	155.04422	Single	4724.00000	1.00000	4725.00000		4724.00000	4725.00000	0	0	124680.00000	1	0.50000	0.59178	594.33333	703.43014	0.00000	0.00000	1633.83333	1933.74247	196060.00000	Success	9
Filling Plant	Pack_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	26.66667	86.83450	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	266.66667	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	16.81111	0.16581	17.31111	0.17074	17.31111	Success	9
Filling Plant	Bulk_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	145.53333	165.82557	Erratic						10.00000	32.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	190.25521	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.44384	0.00000	0.00000	1455.33333	430.61918	1456.83333	431.06301	43705.00000	Success	9
Filling Plant	Pack_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.86667	110.01026	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	155.04422	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	74.93553	0.73909	75.43553	0.74402	75.43553	Success	9
Pack Supplier	Pack_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	26.66667	86.83450	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	266.66667	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	9
Pack Supplier	Pack_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	118.86667	110.01026	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	155.04422	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	9
Plant2	Bulk_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	145.53333	165.82557	Erratic					11.00000	10.00000	22.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	189.92796	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.14795	727.66667	215.30959	0.00000	0.00000	728.16667	215.45753	21845.00000	Success	9
Plant1	000001	PERIOD_009	0	1	0.95000	0.00000	Type1	1999.00000	8001.00000	0.00000	10000.00000	34.35639	986.30137	11.00000	291.06667	331.65114	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	5200.00000	5201.00000	0.95006		0.95009	Mixture of Distributions	3201.73333	1099.96239	33.83132	2032.59799	379.73430	Single	5200.00000	1.00000	5201.00000		5200.00000	5201.00000	0	0	100000.00000	1	0.50000	0.04932	1455.33333	143.53973	0.00000	0.00000	11455.83333	1129.89041	114558.33333	Success	9
Plant1	Raw_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	873.20000	994.95342	Erratic					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1139.01484	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	624.33800	12.31571	624.83800	12.32557	1249.67600	Success	9
Plant1	Raw_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	727.66667	829.12785	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	949.39119	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01479	0.00000	0.00000	520.28167	5.13155	521.78167	5.14634	521.78167	Success	9
Plant1	000002	PERIOD_009	0	1	0.95000	0.00000	Type1	2997.00000	7003.00000	0.00000	10000.00000	22.90426	1479.45205	11.00000	436.60000	497.47671	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	7799.00000	7800.00000	0.95001		0.95003	Mixture of Distributions	4802.60000	1649.94359	50.80941	3047.70941	569.55064	Single	7799.00000	1.00000	7800.00000		7799.00000	7800.00000	0	0	150000.00000	1	0.50000	0.07397	2183.00000	322.96438	0.00000	0.00000	12183.50000	1802.49041	182752.50000	Success	9
Plant1	Raw_03	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1891.93333	2155.73241	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	2467.93276	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04438	0.00000	0.00000	1352.73233	40.02605	1354.23233	40.07044	4062.69700	Success	9
Plant1	000003	PERIOD_009	0	1	0.95000	0.00000	Type1	3996.00000	6004.00000	0.00000	10000.00000	17.17820	1972.60274	11.00000	582.13333	663.30228	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	10399.00000	10400.00000	0.95002		0.95004	Mixture of Distributions	6403.46667	2199.92478	67.73755	4063.77088	759.37052	Single	10399.00000	1.00000	10400.00000		10399.00000	10400.00000	0	0	200000.00000	1	0.50000	0.09863	2910.66667	574.15890	0.00000	0.00000	12911.16667	2546.86027	258223.33333	Success	9
Raw Material Supplier	Raw_02	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	873.20000	994.95342	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1139.01484	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	0.00000	0.00000	0.50000	0.00986	1.00000	Success	9
Raw Material Supplier	Raw_01	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	727.66667	829.12785	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	949.19216	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	9
Raw Material Supplier	Raw_03	PERIOD_009	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1891.93333	2155.73241	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	2467.78494	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01479	0.00000	0.00000	0.00000	0.00000	0.50000	0.01479	1.50000	Success	9
DC_4	FG_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	10
DC_6	FG_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	10
Filling Plant	Bulk_02	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	10
DC_4	FG_02	PERIOD_010	0	1	0.95000	0.00000	Type1	123.00000	0.00000	0.00000	123.00000	2.76304	150.43068	1.00000	44.51613	59.96269	Lumpy						1.00000	43.00000	1.00000	T,S	0	168.00000	0.95011		0.95046	Mixture of Distributions	44.51613	60.82119	3.63114	126.61501	81.19177	Single	167.00000	1.00000	168.00000		167.00000	168.00000	0	0	14760.00000	1	0.50000	0.61151	0.00000	0.00000	19.51290	23.86455	143.01290	174.90674	17161.54839	Success	10
DC_1	FG_02	PERIOD_010	0	1	0.95000	0.00000	Type1	90.00000	0.00000	0.00000	90.00000	3.07269	110.07123	1.00000	29.29032	44.11288	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	119.00000	120.00000	0.95038		0.95082	Mixture of Distributions	29.29032	44.61880	2.83066	93.04034	64.86420	Single	119.00000	1.00000	120.00000		119.00000	120.00000	0	0	10800.00000	1	0.50000	0.61151	0.00000	0.00000	11.22796	13.73195	101.72796	124.41468	12207.35484	Success	10
DC_6	FG_02	PERIOD_010	0	1	0.95000	0.00000	Type1	102.00000	0.00000	0.00000	102.00000	2.80319	124.74740	1.00000	36.38710	49.50736	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	138.00000	139.00000	0.95056		0.95098	Mixture of Distributions	36.38710	50.20218	2.98463	105.09753	86.76923	Single	138.00000	1.00000	139.00000		138.00000	139.00000	0	0	12240.00000	1	0.50000	0.61151	0.00000	0.00000	7.77774	9.51228	110.27774	134.87119	13233.32903	Success	10
DC_1	FG_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	9.70968	54.06120	ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	9.70968	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	3.72204	3.79342	4.22204	4.30301	422.20430	Skipped	10
Plant2	Bulk_02	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	10
Plant2	000001	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	239.80645	260.25544	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	371.70186	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.15288	0.00000	0.00000	173.26016	17.65830	174.76016	17.81117	1747.60161	Success	10
Plant2	000002	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	359.70968	390.38316	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	557.55101	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22932	0.00000	0.00000	259.89024	39.73117	261.39024	39.96048	3920.85363	Success	10
Plant2	000003	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	479.61290	520.51088	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	743.40066	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.30575	0.00000	0.00000	346.52032	70.63318	348.02032	70.93894	6960.40645	Success	10
Filling Plant	FG_02	PERIOD_010	0	1	0.95000	0.00000	Type1	997.00000	0.00000	0.00000	997.00000	9.04772	1219.34466	20.00000	110.19355	122.71088	Slow-HighlyVariable						10.00000	42.00000	1.00000	s,S	3200.00000	3201.00000	0.95007		0.95014	Mixture of Distributions	2203.87097	560.50796	15.75857	1012.38761	170.80112	Single	3200.00000	1.00000	3201.00000		3200.00000	3201.00000	0	0	119640.00000	1	0.50000	0.61151	550.96774	673.84110	0.00000	0.00000	1548.46774	1893.79726	185816.12903	Success	10
Filling Plant	FG_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	9.70968	54.06120	ExtremelySlow					0.00000	0.00000	42.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	9.70968	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	48.54839	49.47945	0.00000	0.00000	49.04839	49.98904	4904.83871	Skipped	10
Filling Plant	Pack_02	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	110.19355	122.71088	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	170.80112	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	69.46785	0.70800	69.96785	0.71310	69.96785	Success	10
Filling Plant	Bulk_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	119.90323	130.12772	Slow-HighlyVariable						10.00000	32.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	185.85518	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.45863	0.00000	0.00000	1199.03226	366.60822	1200.53226	367.06685	36015.96774	Success	10
Filling Plant	Pack_01	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	9.70968	54.06120	ExtremelySlow					0.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	9.70968	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	6.12114	0.06239	6.62114	0.06748	6.62114	Skipped	10
Pack Supplier	Pack_02	PERIOD_010	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	110.19355	122.71088	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	170.80112	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	10
